30.667980194091797,104.04985809326172,0
30.66783905029297,104.05014038085938,0
30.667789459228516,104.05024719238281,0
30.667749404907227,104.05033874511719,0
30.667789459228516,104.05024719238281,0
30.667640686035156,104.05056762695312,0
30.667619705200195,104.05062103271484,0
30.66805076599121,104.04972839355469,0
30.66819953918457,104.04942321777344,0
30.668289184570312,104.0492172241211,0
30.66839027404785,104.04902648925781,0
30.66843032836914,104.0489273071289,0
30.668209075927734,104.04862976074219,0
30.66839027404785,104.04902648925781,0
30.66830062866211,104.04920959472656,0
30.66839027404785,104.04902648925781,0
30.667980194091797,104.04985809326172,0
30.66815948486328,104.04949188232422,0
30.668060302734375,104.04969787597656,0
30.667980194091797,104.04985809326172,0
30.66813087463379,104.04955291748047,0
30.667980194091797,104.04985809326172,0
30.667919158935547,104.04997253417969,0
30.667789459228516,104.05024719238281,0
30.667980194091797,104.04985809326172,0
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700830459594727,104.0981674194336,1
30.700849533081055,104.0978775024414,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.09832000732422,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700830459594727,104.09818267822266,1
30.700820922851562,104.0984115600586,1
30.700849533081055,104.0978775024414,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.700820922851562,104.0984115600586,1
30.712879180908203,104.07649993896484,2
30.712610244750977,104.07647705078125,2
30.712419509887695,104.07646179199219,2
30.712200164794922,104.07644653320312,2
30.71194076538086,104.07643127441406,2
30.711750030517578,104.07642364501953,2
30.71150016784668,104.07640838623047,2
30.711259841918945,104.07643127441406,2
30.711050033569336,104.07653045654297,2
30.710830688476562,104.07675170898438,2
30.711200714111328,104.07644653320312,2
30.71101951599121,104.07655334472656,2
30.710830688476562,104.07675170898438,2
30.7114200592041,104.07640838623047,2
30.71169090270996,104.07642364501953,2
30.711999893188477,104.0764389038086,2
30.71224021911621,104.07644653320312,2
30.7125301361084,104.07646942138672,2
30.712810516357422,104.07649230957031,2
30.712879180908203,104.07649993896484,2
30.71299934387207,104.07646942138672,2
30.712879180908203,104.07649993896484,2
30.71268081665039,104.07647705078125,2
30.712879180908203,104.07649993896484,2
30.7131404876709,104.07623291015625,2
30.713329315185547,104.07592010498047,2
